CRF_NAME,SECTION_NAME,SECTION_INDEX,OBSERVATION_CODE,OBS_INDEX,AFD_PATTERN_KEY,IS_CHECKBOX,ACTIVE
PRIMARY_RECIST11,RECIST11_NON_TARGET_LESIONS,6,LESION_COMMENTS,11,nonMeasuredLesions[*].comments,N,Y
PRIMARY_RECIST11,RECIST11_NON_TARGET_ASSESSMENT_SOFT_EDIT_CHECKS,8,NT_OVERRIDE_REASONS_QUESTION,0,overallNonMeasuredAssessmentSoftEditCheckOverride.overrideReasons[0].question,Y,Y
PRIMARY_RECIST11,RECIST11_NON_TARGET_ASSESSMENT_SOFT_EDIT_CHECKS,8,NT_OVERRIDE_REASONS_VALUE,0,overallNonMeasuredAssessmentSoftEditCheckOverride.overrideReasons[0].value,Y,Y
PRIMARY_RECIST11,RECIST11_NON_TARGET_ASSESSMENT_SOFT_EDIT_CHECKS,8,NT_OVERRIDE_COMMENTS,1,overallNonMeasuredAssessmentSoftEditCheckOverride.comments,N,Y
PRIMARY_RECIST11,RECIST11_PREVNEW_EQUIVOCAL_LESIONS,9,LESION_ID,0,previousNewEquivocalLesions[*].name,N,Y
PRIMARY_RECIST11,RECIST11_PREVNEW_EQUIVOCAL_LESIONS,9,FIRST_TP_NAME,1,previousNewEquivocalLesions[*].firstMeasuredTimepoint.blindedName,N,Y
PRIMARY_RECIST11,RECIST11_PREVNEW_EQUIVOCAL_LESIONS,9,LESION_LOCATION,2,previousNewEquivocalLesions[*].location,N,Y
PRIMARY_RECIST11,RECIST11_PREVNEW_EQUIVOCAL_LESIONS,9,LESION_LOCATION_DESCRIPTION,3,previousNewEquivocalLesions[*].locationDescription,N,Y
PRIMARY_RECIST11,RECIST11_PREVNEW_EQUIVOCAL_LESIONS,9,OVERLAY_IMAGE_RECID,4,previousNewEquivocalLesions[*].overlay.imageRecID,N,Y
PRIMARY_RECIST11,RECIST11_PREVNEW_EQUIVOCAL_LESIONS,9,OVERLAY_IMAGE_SERIES,5,previousNewEquivocalLesions[*].overlay.imageTitle,N,Y
PRIMARY_RECIST11,RECIST11_PREVNEW_EQUIVOCAL_LESIONS,9,OVERLAY_IMAGE_SLICE_NO,6,previousNewEquivocalLesions[*].overlay.sliceNumber,N,Y
PRIMARY_RECIST11,RECIST11_PREVNEW_EQUIVOCAL_LESIONS,9,LESION_ASSESSMENT,7,previousNewEquivocalLesions[*].assessment,N,Y
PRIMARY_RECIST11,RECIST11_PREVNEW_EQUIVOCAL_LESIONS,9,CORRESPONDING_IMAGE_RECID,8,previousNewEquivocalLesions[*].imageRecId,N,Y
PRIMARY_RECIST11,RECIST11_PREVNEW_EQUIVOCAL_LESIONS,9,CORRESPONDING_IMAGE_SERIES,9,previousNewEquivocalLesions[*].imageName,N,Y
PRIMARY_RECIST11,RECIST11_PREVNEW_EQUIVOCAL_LESIONS,9,REASON_NOT_EVALUABLE_QUESTION,10,previousNewEquivocalLesions[*].lesionReasonNotEvaluableIssues[0].question,Y,Y
PRIMARY_RECIST11,RECIST11_PREVNEW_EQUIVOCAL_LESIONS,9,REASON_NOT_EVALUABLE_VALUE,10,previousNewEquivocalLesions[*].lesionReasonNotEvaluableIssues[0].value,Y,Y
PRIMARY_RECIST11,RECIST11_PREVNEW_EQUIVOCAL_LESIONS,9,REASON_NOT_EVALUABLE_COMMENT,11,previousNewEquivocalLesions[*].unknownComments,N,Y
PRIMARY_RECIST11,RECIST11_PREVNEW_EQUIVOCAL_LESIONS,9,LESION_COMMENTS,12,previousNewEquivocalLesions[*].comments,N,Y
PRIMARY_RECIST11,RECIST11_NEW_EQUIVOCAL_LESIONS,10,LESION_ID,0,newEquivocalLesions[*].name,N,Y
PRIMARY_RECIST11,RECIST11_NEW_EQUIVOCAL_LESIONS,10,OVERLAY_IMAGE_RECID,1,newEquivocalLesions[*].overlay.imageRecID,N,Y
PRIMARY_RECIST11,RECIST11_NEW_EQUIVOCAL_LESIONS,10,OVERLAY_IMAGE_SERIES,2,newEquivocalLesions[*].overlay.imageTitle,N,Y
PRIMARY_RECIST11,RECIST11_NEW_EQUIVOCAL_LESIONS,10,OVERLAY_IMAGE_SLICE_NO,3,newEquivocalLesions[*].overlay.sliceNumber,N,Y
PRIMARY_RECIST11,RECIST11_NEW_EQUIVOCAL_LESIONS,10,LESION_LOCATION,4,newEquivocalLesions[*].location,N,Y
PRIMARY_RECIST11,RECIST11_NEW_EQUIVOCAL_LESIONS,10,LESION_LOCATION_DESCRIPTION,5,newEquivocalLesions[*].locationDescription,N,Y
PRIMARY_RECIST11,RECIST11_NEW_EQUIVOCAL_LESIONS,10,LESION_COMMENTS,6,newEquivocalLesions[*].comments,N,Y
PRIMARY_RECIST11,RECIST11_PREVNEW_UNEQUIVOCAL_LESIONS,11,LESION_ID,0,previousNewUnequivocalLesions[*].name,N,Y
PRIMARY_RECIST11,RECIST11_PREVNEW_UNEQUIVOCAL_LESIONS,11,FIRST_TP_NAME,1,previousNewUnequivocalLesions[*].firstMeasuredTimepoint.blindedName,N,Y
PRIMARY_RECIST11,RECIST11_PREVNEW_UNEQUIVOCAL_LESIONS,11,OVERLAY_IMAGE_RECID,2,previousNewUnequivocalLesions[*].overlay.imageRecID,N,Y
PRIMARY_RECIST11,RECIST11_PREVNEW_UNEQUIVOCAL_LESIONS,11,OVERLAY_IMAGE_SERIES,3,previousNewUnequivocalLesions[*].overlay.imageTitle,N,Y
PRIMARY_RECIST11,RECIST11_PREVNEW_UNEQUIVOCAL_LESIONS,11,OVERLAY_IMAGE_SLICE_NO,4,previousNewUnequivocalLesions[*].overlay.sliceNumber,N,Y
PRIMARY_RECIST11,RECIST11_PREVNEW_UNEQUIVOCAL_LESIONS,11,LESION_LOCATION,5,previousNewUnequivocalLesions[*].location,N,Y
PRIMARY_RECIST11,RECIST11_PREVNEW_UNEQUIVOCAL_LESIONS,11,LESION_LOCATION_DESCRIPTION,6,previousNewUnequivocalLesions[*].locationDescription,N,Y
PRIMARY_RECIST11,RECIST11_PREVNEW_UNEQUIVOCAL_LESIONS,11,LESION_ASSESSMENT,7,previousNewUnequivocalLesions[*].assessment,N,Y
PRIMARY_RECIST11,RECIST11_PREVNEW_UNEQUIVOCAL_LESIONS,11,CORRESPONDING_IMAGE_RECID,8,previousNewUnequivocalLesions[*].imageRecId,N,Y
PRIMARY_RECIST11,RECIST11_PREVNEW_UNEQUIVOCAL_LESIONS,11,CORRESPONDING_IMAGE_SERIES,9,previousNewUnequivocalLesions[*].imageName,N,Y
PRIMARY_RECIST11,RECIST11_PREVNEW_UNEQUIVOCAL_LESIONS,11,REASON_NOT_EVALUABLE_QUESTION,10,previousNewUnequivocalLesions[*].lesionReasonNotEvaluableIssues[0].question,Y,Y
PRIMARY_RECIST11,RECIST11_PREVNEW_UNEQUIVOCAL_LESIONS,11,REASON_NOT_EVALUABLE_VALUE,10,previousNewUnequivocalLesions[*].lesionReasonNotEvaluableIssues[0].value,Y,Y
PRIMARY_RECIST11,RECIST11_PREVNEW_UNEQUIVOCAL_LESIONS,11,REASON_NOT_EVALUABLE_COMMENT,11,previousNewUnequivocalLesions[*].unknownComments,N,Y
PRIMARY_RECIST11,RECIST11_PREVNEW_UNEQUIVOCAL_LESIONS,11,LESION_COMMENTS,12,previousNewUnequivocalLesions[*].comments,N,Y
PRIMARY_RECIST11,RECIST11_NEW_UNEQUIVOCAL_LESIONS,12,LESION_ID,0,newUnequivocalLesions[*].name,N,Y
PRIMARY_RECIST11,RECIST11_NEW_UNEQUIVOCAL_LESIONS,12,OVERLAY_IMAGE_RECID,1,newUnequivocalLesions[*].overlay.imageRecID,N,Y
PRIMARY_RECIST11,RECIST11_NEW_UNEQUIVOCAL_LESIONS,12,OVERLAY_IMAGE_SERIES,2,newUnequivocalLesions[*].overlay.imageTitle,N,Y
PRIMARY_RECIST11,RECIST11_NEW_UNEQUIVOCAL_LESIONS,12,OVERLAY_IMAGE_SLICE_NO,3,newUnequivocalLesions[*].overlay.sliceNumber,N,Y
PRIMARY_RECIST11,RECIST11_NEW_UNEQUIVOCAL_LESIONS,12,LESION_LOCATION,4,newUnequivocalLesions[*].location,N,Y
PRIMARY_RECIST11,RECIST11_NEW_UNEQUIVOCAL_LESIONS,12,LESION_LOCATION_DESCRIPTION,5,newUnequivocalLesions[*].locationDescription,N,Y
PRIMARY_RECIST11,RECIST11_NEW_UNEQUIVOCAL_LESIONS,12,LESION_COMMENTS,6,newUnequivocalLesions[*].comments,N,Y
PRIMARY_RECIST11,FDG_PET,13,PET_RESPONSE,0,petAssessment.value,N,Y
PRIMARY_RECIST11,FDG_PET,13,PET_ASSESSMENT_COMMENTS,1,petAssessment.comments,N,Y
PRIMARY_RECIST11,RECIST11_OVERALL_ASSESSMENTS,14,OVRLRESP,0,overallAssessment.value,N,Y
PRIMARY_RECIST11,RECIST11_OVERALL_ASSESSMENTS,14,OVL_PD_REASONS_QUESTION,1,overallAssessment.reasonsForPD[0].question,Y,Y
PRIMARY_RECIST11,RECIST11_OVERALL_ASSESSMENTS,14,OVL_PD_REASONS_VALUE,1,overallAssessment.reasonsForPD[0].value,Y,Y
PRIMARY_RECIST11,RECIST11_OVERALL_ASSESSMENTS,14,OVL_PD_COMMENTS,2,overallAssessment.pdComments,N,Y
PRIMARY_RECIST11,RECIST11_OVERALL_ASSESSMENTS,14,OVL_NE_REASONS_QUESTION,3,overallAssessment.reasonsForUnknown[0].question,Y,Y
PRIMARY_RECIST11,RECIST11_OVERALL_ASSESSMENTS,14,OVL_NE_REASONS_VALUE,3,overallAssessment.reasonsForUnknown[0].value,Y,Y
PRIMARY_RECIST11,RECIST11_OVERALL_ASSESSMENTS,14,OVL_NE_COMMENTS,4,overallAssessment.unknownComments,N,Y
PRIMARY_RECIST11,RECIST11_OVERALL_ASSESSMENTS,14,OVL_ND_COMMENTS,5,overallAssessment.noDiseaseComments,N,Y
PRIMARY_RECIST11,RECIST11_OVERALL_ASSESSMENTS,14,OVL_ASSESSMENT_COMMENTS,6,overallAssessment.comments,N,Y
PRIMARY_RECIST11,RECIST11_OVERALL_ASSESSMENTS_SOFT_EDIT_CHECKS,15,OVL_OVERRIDE_REASONS,0,overallAssessmentSoftEditCheckOverride.overrideReasons,N,Y
PRIMARY_RECIST11,RECIST11_OVERALL_ASSESSMENTS_SOFT_EDIT_CHECKS,15,OVL_OVERRIDE_COMMENTS,1,overallAssessmentSoftEditCheckOverride.comments,N,Y
PRIMARY_RECIST11,RECIST11_BASELINE_DISEASE_STATUS,16,NO_BASELINE_DISESE_FLAG,0,baselineDiseaseStatus,N,Y
PRIMARY_RECIST11,TIMEPOINT_COMMENTS,17,TIMEPOINT_COMMENTS,0,generalComments,N,Y
